Date,Close,Open,High,Low,Volume,% var.
03/01/2011,"13,190","13,200","13,310","13,140","467,50K","0,50%"
04/01/2011,"12,760","13,130","13,130","12,750","1,19M","-3,26%"
05/01/2011,"12,380","12,740","12,760","12,270","1,77M","-2,98%"
06/01/2011,"12,490","12,380","12,710","12,360","958,97K","0,89%"
07/01/2011,"12,385","12,470","12,530","12,270","838,53K","-0,84%"
10/01/2011,"12,430","12,330","12,450","12,190","884,11K","0,36%"
11/01/2011,"12,655","12,460","12,680","12,440","811,46K","1,81%"
12/01/2011,"12,975","12,680","13,040","12,640","1,35M","2,53%"
13/01/2011,"13,105","12,980","13,240","12,970","1,25M","1,00%"
14/01/2011,"13,115","13,060","13,300","13,010","1,18M","0,08%"
17/01/2011,"12,930","13,150","13,160","12,860","808,27K","-1,41%"
18/01/2011,"13,055","12,940","13,180","12,940","1,04M","0,97%"
19/01/2011,"12,760","13,140","13,190","12,760","1,38M","-2,26%"
20/01/2011,"12,500","12,740","12,740","12,330","1,79M","-2,04%"
21/01/2011,"12,550","12,490","12,670","12,440","1,58M","0,40%"
24/01/2011,"12,375","12,680","12,750","12,375","1,50M","-1,39%"
25/01/2011,"12,675","12,570","12,840","12,540","1,74M","2,42%"
26/01/2011,"12,710","12,770","12,820","12,660","1,37M","0,28%"
27/01/2011,"12,600","12,790","12,790","12,580","2,16M","-0,87%"
28/01/2011,"12,555","12,590","12,700","12,500","1,25M","-0,36%"
31/01/2011,"12,440","12,540","12,600","12,380","1,22M","-0,92%"
01/02/2011,"12,450","12,560","12,560","12,390","1,30M","0,08%"
02/02/2011,"12,630","12,550","12,680","12,490","1,42M","1,45%"
03/02/2011,"12,480","12,700","12,820","12,370","1,56M","-1,19%"
04/02/2011,"12,620","12,470","12,640","12,430","1,00M","1,12%"
07/02/2011,"12,840","12,680","12,930","12,630","1,81M","1,74%"
08/02/2011,"12,975","12,820","13,090","12,820","1,89M","1,05%"
09/02/2011,"12,910","13,020","13,110","12,860","738,79K","-0,50%"
10/02/2011,"12,920","12,860","12,920","12,690","1,23M","0,08%"
11/02/2011,"12,915","12,880","13,040","12,720","798,52K","-0,04%"
14/02/2011,"13,020","12,960","13,110","12,880","1,08M","0,81%"
15/02/2011,"13,160","13,040","13,260","12,990","1,29M","1,08%"
16/02/2011,"13,350","13,180","13,430","13,180","1,40M","1,44%"
17/02/2011,"13,300","13,380","13,490","13,180","1,50M","-0,37%"
18/02/2011,"13,280","13,370","13,380","13,150","710,79K","-0,15%"
21/02/2011,"13,060","13,310","13,340","13,020","944,25K","-1,66%"
22/02/2011,"12,915","12,950","12,990","12,760","1,04M","-1,11%"
23/02/2011,"12,800","12,910","12,940","12,770","1,12M","-0,89%"
24/02/2011,"12,750","12,760","12,910","12,660","1,38M","-0,39%"
25/02/2011,"13,440","12,930","13,520","12,930","2,36M","5,41%"
28/02/2011,"13,750","13,480","13,810","13,370","1,88M","2,31%"
01/03/2011,"13,470","13,810","13,920","13,420","1,94M","-2,04%"
02/03/2011,"13,660","13,430","13,680","13,320","1,38M","1,41%"
03/03/2011,"13,780","13,730","13,930","13,670","1,48M","0,88%"
04/03/2011,"13,900","13,840","13,990","13,810","1,87M","0,87%"
07/03/2011,"14,070","13,980","14,190","13,840","3,46M","1,22%"
08/03/2011,"13,905","14,120","14,140","13,860","1,32M","-1,17%"
09/03/2011,"13,925","13,970","14,080","13,860","633,46K","0,14%"
10/03/2011,"13,700","13,760","13,790","13,640","1,52M","-1,62%"
11/03/2011,"13,655","13,630","13,830","13,550","1,11M","-0,33%"
14/03/2011,"13,560","13,560","13,860","13,520","1,13M","-0,70%"
15/03/2011,"13,315","13,340","13,390","12,930","2,57M","-1,81%"
16/03/2011,"13,210","13,400","13,560","13,180","1,24M","-0,79%"
17/03/2011,"13,655","13,330","13,700","13,270","1,19M","3,37%"
18/03/2011,"13,630","13,760","13,860","13,550","1,93M","-0,18%"
21/03/2011,"13,685","13,790","13,840","13,600","1,68M","0,40%"
22/03/2011,"13,400","13,750","13,840","13,380","2,12M","-2,08%"
23/03/2011,"13,540","13,360","13,630","13,360","1,73M","1,04%"
24/03/2011,"13,740","13,450","13,790","13,450","1,46M","1,48%"
25/03/2011,"13,625","13,790","13,790","13,625","992,37K","-0,84%"
28/03/2011,"13,665","13,610","13,760","13,590","901,73K","0,29%"
29/03/2011,"13,705","13,690","13,740","13,640","925,25K","0,29%"
30/03/2011,"13,875","13,800","14,080","13,800","1,85M","1,24%"
31/03/2011,"13,925","13,930","14,060","13,910","1,06M","0,36%"
01/04/2011,"14,015","14,010","14,070","13,920","922,07K","0,65%"
04/04/2011,"14,080","14,060","14,130","13,960","1,16M","0,46%"
05/04/2011,"13,815","14,020","14,090","13,680","1,04M","-1,88%"
06/04/2011,"13,895","13,880","13,980","13,810","796,86K","0,58%"
07/04/2011,"13,820","13,890","13,960","13,620","1,33M","-0,54%"
08/04/2011,"13,780","13,890","13,930","13,720","900,17K","-0,29%"
11/04/2011,"13,665","13,780","13,800","13,660","741,86K","-0,83%"
12/04/2011,"13,510","13,600","13,650","13,480","1,20M","-1,13%"
13/04/2011,"13,515","13,490","13,620","13,400","1,09M","0,04%"
14/04/2011,"13,380","13,520","13,530","13,300","855,21K","-1,00%"
15/04/2011,"13,435","13,390","13,450","13,240","1,11M","0,41%"
18/04/2011,"13,195","13,460","13,460","13,100","1,44M","-1,79%"
19/04/2011,"13,120","13,200","13,220","13,090","863,50K","-0,57%"
20/04/2011,"13,165","13,210","13,330","13,160","1,17M","0,34%"
21/04/2011,"13,240","13,350","13,350","13,140","1,18M","0,57%"
26/04/2011,"13,275","13,260","13,380","13,200","829,59K","0,26%"
27/04/2011,"13,315","13,300","13,420","13,250","961,03K","0,30%"
28/04/2011,"13,475","13,420","13,560","13,360","1,61M","1,20%"
29/04/2011,"13,565","13,600","13,610","13,500","860,47K","0,67%"
02/05/2011,"13,630","13,640","13,710","13,540","572,00K","0,48%"
03/05/2011,"13,665","13,680","13,830","13,630","1,14M","0,26%"
04/05/2011,"13,490","13,820","13,820","13,360","1,03M","-1,28%"
05/05/2011,"13,455","13,540","13,580","13,410","1,09M","-0,26%"
06/05/2011,"13,615","13,530","13,770","13,450","1,86M","1,19%"
09/05/2011,"13,665","13,610","13,750","13,470","928,59K","0,37%"
10/05/2011,"13,685","13,680","13,770","13,620","860,79K","0,15%"
11/05/2011,"13,750","13,740","13,790","13,590","693,34K","0,47%"
12/05/2011,"13,695","13,600","13,695","13,520","965,87K","-0,40%"
13/05/2011,"13,650","13,750","13,830","13,600","785,36K","-0,33%"
16/05/2011,"13,620","13,600","13,650","13,450","548,42K","-0,22%"
17/05/2011,"13,480","13,560","13,750","13,460","793,02K","-1,03%"
18/05/2011,"13,450","13,580","13,620","13,420","646,20K","-0,22%"
19/05/2011,"13,420","13,520","13,620","13,390","630,47K","-0,22%"
20/05/2011,"13,290","13,470","13,550","13,170","1,23M","-0,97%"
23/05/2011,"13,170","13,160","13,220","13,030","968,17K","-0,90%"
24/05/2011,"13,180","13,170","13,360","13,170","935,13K","0,08%"
25/05/2011,"13,140","13,050","13,250","13,040","787,95K","-0,30%"
26/05/2011,"13,115","13,180","13,280","13,100","618,41K","-0,19%"
27/05/2011,"13,210","13,240","13,290","13,140","459,56K","0,72%"
30/05/2011,"13,145","13,180","13,210","13,120","265,08K","-0,49%"
31/05/2011,"13,280","13,250","13,420","13,240","664,36K","1,03%"
01/06/2011,"13,205","13,330","13,370","13,160","582,82K","-0,56%"
02/06/2011,"13,060","13,140","13,180","13,020","710,12K","-1,10%"
03/06/2011,"12,810","13,060","13,100","12,780","1,64M","-1,91%"
06/06/2011,"12,660","12,820","12,830","12,610","1,08M","-1,17%"
07/06/2011,"12,475","12,600","12,730","12,420","1,42M","-1,46%"
08/06/2011,"12,360","12,430","12,450","12,320","965,25K","-0,92%"
09/06/2011,"12,390","12,350","12,540","12,290","1,07M","0,24%"
10/06/2011,"12,260","12,390","12,520","12,210","875,77K","-1,05%"
13/06/2011,"12,270","12,270","12,360","12,200","614,20K","0,08%"
14/06/2011,"12,375","12,320","12,470","12,200","1,32M","0,86%"
15/06/2011,"12,105","12,380","12,390","12,070","2,21M","-2,18%"
16/06/2011,"12,070","12,070","12,210","11,920","1,49M","-0,29%"
17/06/2011,"12,100","12,050","12,250","11,860","1,92M","0,25%"
20/06/2011,"11,850","11,930","11,980","11,820","1,06M","-2,07%"
21/06/2011,"12,070","11,900","12,080","11,900","826,36K","1,86%"
22/06/2011,"12,120","12,090","12,140","11,990","516,78K","0,41%"
23/06/2011,"11,910","12,050","12,070","11,860","1,03M","-1,73%"
24/06/2011,"11,940","12,040","12,140","11,850","739,26K","0,25%"
27/06/2011,"11,900","11,920","12,050","11,860","459,06K","-0,34%"
28/06/2011,"11,910","11,930","12,030","11,800","1,75M","0,08%"
29/06/2011,"12,380","12,020","12,430","12,010","1,99M","3,95%"
30/06/2011,"12,580","12,470","12,600","12,390","1,06M","1,62%"
01/07/2011,"12,845","12,570","12,880","12,480","1,53M","2,11%"
04/07/2011,"12,720","12,880","12,910","12,720","623,93K","-0,97%"
05/07/2011,"12,380","12,540","12,580","12,360","767,28K","-2,67%"
06/07/2011,"12,220","12,370","12,390","12,160","843,32K","-1,29%"
07/07/2011,"12,340","12,350","12,430","12,200","522,24K","0,98%"
08/07/2011,"12,180","12,420","12,500","12,100","725,65K","-1,30%"
11/07/2011,"12,000","12,070","12,230","11,940","864,42K","-1,48%"
12/07/2011,"11,870","11,880","12,000","11,660","1,22M","-1,08%"
13/07/2011,"12,025","11,860","12,060","11,820","836,02K","1,31%"
14/07/2011,"11,940","11,910","12,080","11,880","390,31K","-0,71%"
15/07/2011,"11,820","11,860","11,930","11,770","610,55K","-1,01%"
18/07/2011,"11,730","11,750","11,880","11,640","963,31K","-0,76%"
19/07/2011,"11,660","11,760","11,830","11,610","1,14M","-0,60%"
20/07/2011,"11,650","11,770","11,870","11,610","1,12M","-0,09%"
21/07/2011,"11,650","11,720","11,720","11,390","964,15K","0,00%"
22/07/2011,"11,735","11,730","11,910","11,690","824,38K","0,73%"
25/07/2011,"11,595","11,650","11,750","11,540","562,21K","-1,19%"
26/07/2011,"11,695","11,590","11,740","11,520","921,16K","0,86%"
27/07/2011,"11,535","11,620","11,740","11,470","874,57K","-1,37%"
28/07/2011,"11,405","11,390","11,530","11,170","1,85M","-1,13%"
29/07/2011,"11,525","11,260","11,730","11,190","1,12M","1,05%"
01/08/2011,"11,280","11,700","11,780","11,260","1,18M","-2,13%"
02/08/2011,"10,835","11,170","11,230","10,820","1,85M","-3,95%"
03/08/2011,"10,600","10,690","10,980","10,530","1,84M","-2,17%"
04/08/2011,"10,100","10,710","10,750","10,090","2,19M","-4,72%"
05/08/2011,"9,963","9,850","10,360","9,830","2,53M","-1,36%"
08/08/2011,"9,720","9,900","10,120","9,640","2,20M","-2,44%"
09/08/2011,"9,999","9,680","9,999","9,340","2,42M","2,87%"
10/08/2011,"9,656","10,110","10,120","9,610","1,57M","-3,43%"
11/08/2011,"10,015","9,950","10,015","9,560","1,82M","3,72%"
12/08/2011,"10,165","10,010","10,260","9,690","1,53M","1,50%"
15/08/2011,"10,380","10,310","10,400","10,210","835,71K","2,12%"
16/08/2011,"10,245","10,410","10,410","10,050","1,03M","-1,30%"
17/08/2011,"10,435","10,250","10,435","10,130","785,72K","1,85%"
18/08/2011,"9,921","10,310","10,370","9,840","1,08M","-4,93%"
19/08/2011,"9,656","9,860","9,930","9,530","2,06M","-2,67%"
22/08/2011,"9,492","9,550","9,770","9,450","1,44M","-1,70%"
23/08/2011,"9,450","9,580","9,660","9,400","1,15M","-0,44%"
24/08/2011,"9,500","9,510","9,620","9,430","1,08M","0,53%"
25/08/2011,"9,514","9,610","9,720","9,440","1,10M","0,15%"
26/08/2011,"9,317","9,550","9,550","9,120","1,38M","-2,07%"
29/08/2011,"9,590","9,480","9,660","9,360","611,67K","2,93%"
30/08/2011,"9,734","9,660","9,734","9,480","730,41K","1,50%"
31/08/2011,"10,095","9,780","10,095","9,770","1,04M","3,71%"
01/09/2011,"9,980","10,150","10,180","9,850","677,47K","-1,14%"
02/09/2011,"9,676","9,850","9,870","9,580","866,94K","-3,05%"
05/09/2011,"9,114","9,490","9,490","9,090","897,04K","-5,81%"
06/09/2011,"9,160","9,060","9,270","9,050","2,21M","0,50%"
07/09/2011,"9,541","9,410","9,541","9,360","693,42K","4,16%"
08/09/2011,"9,577","9,560","9,690","9,460","734,07K","0,38%"
09/09/2011,"9,200","9,510","9,600","9,200","626,11K","-3,94%"
12/09/2011,"8,894","8,980","9,020","8,780","1,53M","-3,33%"
13/09/2011,"8,930","9,010","9,010","8,650","675,83K","0,40%"
14/09/2011,"8,852","8,544","8,875","8,544","1,42M","-0,87%"
15/09/2011,"9,026","8,968","9,104","8,899","624,78K","1,97%"
16/09/2011,"9,078","9,107","9,138","8,890","2,34M","0,58%"
19/09/2011,"8,450","8,842","8,862","8,401","1,93M","-6,92%"
20/09/2011,"8,589","8,435","8,656","8,413","1,86M","1,64%"
21/09/2011,"8,370","8,590","8,619","8,370","1,41M","-2,55%"
22/09/2011,"7,934","8,059","8,173","7,911","1,66M","-5,21%"
23/09/2011,"8,018","7,965","8,047","7,775","1,58M","1,06%"
26/09/2011,"8,070","7,820","8,192","7,814","1,09M","0,65%"
27/09/2011,"8,376","8,239","8,420","8,174","1,52M","3,79%"
28/09/2011,"8,310","8,260","8,491","8,188","1,67M","-0,79%"
29/09/2011,"8,392","8,235","8,454","8,163","881,48K","0,99%"
30/09/2011,"8,215","8,357","8,461","8,123","1,58M","-2,11%"
03/10/2011,"8,115","7,982","8,188","7,931","925,42K","-1,22%"
04/10/2011,"7,955","8,004","8,019","7,766","1,57M","-1,97%"
05/10/2011,"8,241","8,026","8,289","7,999","1,37M","3,60%"
06/10/2011,"8,565","8,342","8,565","8,273","1,89M","3,93%"
07/10/2011,"8,625","8,638","8,813","8,513","1,44M","0,70%"
10/10/2011,"8,855","8,621","8,855","8,582","876,65K","2,67%"
11/10/2011,"8,807","8,832","8,871","8,661","1,15M","-0,54%"
12/10/2011,"9,119","8,779","9,197","8,680","1,90M","3,54%"
13/10/2011,"9,271","9,142","9,430","9,061","2,31M","1,67%"
14/10/2011,"9,443","9,267","9,569","9,133","1,40M","1,86%"
17/10/2011,"9,162","9,597","9,684","9,120","1,22M","-2,98%"
18/10/2011,"9,085","9,052","9,180","8,998","738,86K","-0,84%"
19/10/2011,"9,029","9,162","9,202","8,993","686,89K","-0,62%"
20/10/2011,"8,735","8,919","9,060","8,711","1,14M","-3,26%"
21/10/2011,"8,958","8,779","8,963","8,777","1,14M","2,55%"
24/10/2011,"9,249","9,075","9,325","9,002","942,33K","3,25%"
25/10/2011,"9,237","9,230","9,433","9,066","843,97K","-0,13%"
26/10/2011,"9,224","9,268","9,382","9,024","832,39K","-0,14%"
27/10/2011,"9,649","9,466","9,677","9,390","1,60M","4,61%"
28/10/2011,"9,695","9,685","9,748","9,489","693,93K","0,48%"
31/10/2011,"9,327","9,695","9,695","9,278","1,05M","-3,80%"
01/11/2011,"8,931","9,162","9,165","8,882","1,21M","-4,25%"
02/11/2011,"8,940","9,046","9,142","8,850","997,34K","0,10%"
03/11/2011,"9,249","8,821","9,261","8,745","2,29M","3,46%"
04/11/2011,"9,244","9,332","9,467","9,116","1,15M","-0,05%"
07/11/2011,"9,327","9,094","9,398","9,058","2,45M","0,90%"
08/11/2011,"9,300","9,312","9,602","9,298","711,64K","-0,29%"
09/11/2011,"9,250","9,482","9,482","9,139","1,29M","-0,54%"
10/11/2011,"9,201","9,094","9,453","9,094","1,01M","-0,53%"
11/11/2011,"9,341","9,185","9,385","9,150","2,28M","1,52%"
14/11/2011,"9,162","9,404","9,501","9,162","705,73K","-1,92%"
15/11/2011,"9,094","9,133","9,185","8,947","678,18K","-0,74%"
16/11/2011,"9,018","9,104","9,210","8,987","1,14M","-0,84%"
17/11/2011,"9,029","8,990","9,104","8,871","965,20K","0,12%"
18/11/2011,"9,015","8,894","9,088","8,893","571,97K","-0,16%"
21/11/2011,"8,784","8,933","8,996","8,784","759,51K","-2,56%"
22/11/2011,"8,736","8,790","8,900","8,719","712,77K","-0,55%"
23/11/2011,"8,929","8,629","9,007","8,595","792,31K","2,21%"
24/11/2011,"8,984","9,007","9,007","8,838","747,33K","0,62%"
25/11/2011,"9,055","8,985","9,084","8,864","344,13K","0,79%"
28/11/2011,"9,443","9,152","9,443","9,148","723,35K","4,28%"
29/11/2011,"9,424","9,531","9,568","9,364","770,76K","-0,20%"
30/11/2011,"9,734","9,246","9,889","9,228","1,39M","3,29%"
01/12/2011,"9,657","9,758","9,899","9,622","1,55M","-0,79%"
02/12/2011,"9,710","9,782","9,908","9,669","818,43K","0,55%"
05/12/2011,"9,870","9,792","9,957","9,777","611,26K","1,65%"
06/12/2011,"9,845","9,748","9,937","9,734","421,76K","-0,25%"
07/12/2011,"9,743","9,981","10,020","9,636","891,99K","-1,04%"
08/12/2011,"9,743","9,782","9,976","9,724","1,11M","0,00%"
09/12/2011,"9,773","9,710","9,850","9,679","1,84M","0,31%"
12/12/2011,"9,608","9,773","9,802","9,453","749,89K","-1,69%"
13/12/2011,"9,457","9,617","9,678","9,434","780,52K","-1,57%"
14/12/2011,"9,238","9,455","9,587","9,232","2,51M","-2,32%"
15/12/2011,"9,229","9,260","9,419","9,156","655,44K","-0,10%"
16/12/2011,"9,216","9,349","9,354","9,176","642,84K","-0,14%"
19/12/2011,"9,239","9,118","9,385","9,118","536,12K","0,25%"
20/12/2011,"9,487","9,305","9,550","9,249","705,95K","2,68%"
21/12/2011,"9,550","9,550","9,667","9,429","534,77K","0,66%"
22/12/2011,"9,514","9,590","9,684","9,460","447,41K","-0,38%"
23/12/2011,"9,549","9,588","9,664","9,539","185,46K","0,37%"
27/12/2011,"9,604","9,543","9,683","9,484","462,18K","0,58%"
28/12/2011,"9,447","9,631","9,676","9,380","414,96K","-1,63%"
29/12/2011,"9,531","9,527","9,531","9,342","316,97K","0,89%"
30/12/2011,"9,608","9,551","9,664","9,492","302,63K","0,81%"
02/01/2012,"9,743","9,603","9,792","9,590","357,81K","1,41%"
03/01/2012,"9,966","9,811","10,015","9,763","698,70K","2,29%"
04/01/2012,"9,947","9,991","10,112","9,845","865,53K","-0,19%"
05/01/2012,"9,966","9,870","10,015","9,792","698,14K","0,19%"
06/01/2012,"10,063","10,025","10,170","9,923","714,14K","0,97%"
09/01/2012,"9,952","10,044","10,160","9,836","669,39K","-1,10%"
10/01/2012,"10,059","10,020","10,180","10,015","394,45K","1,08%"
11/01/2012,"10,034","10,010","10,175","9,976","852,29K","-0,25%"
12/01/2012,"10,088","10,131","10,359","10,083","880,28K","0,54%"
13/01/2012,"10,083","10,228","10,257","10,000","794,11K","-0,05%"
16/01/2012,"10,117","10,034","10,127","9,724","424,32K","0,34%"
17/01/2012,"10,219","10,228","10,325","10,204","678,06K","1,01%"
18/01/2012,"10,170","10,223","10,311","10,039","976,86K","-0,48%"
19/01/2012,"10,320","10,185","10,325","10,156","887,35K","1,47%"
20/01/2012,"10,063","10,325","10,335","10,049","1,38M","-2,49%"
23/01/2012,"10,553","10,083","10,665","10,073","3,61M","4,87%"
24/01/2012,"10,636","10,616","10,655","10,374","715,25K","0,79%"
25/01/2012,"10,572","10,752","10,829","10,476","1,11M","-0,60%"
26/01/2012,"10,810","10,684","10,917","10,679","1,58M","2,25%"
27/01/2012,"10,519","10,786","10,805","10,519","885,37K","-2,69%"
30/01/2012,"10,335","10,451","10,539","10,311","889,29K","-1,75%"
31/01/2012,"10,490","10,408","10,761","10,383","1,58M","1,50%"
01/02/2012,"10,737","10,548","10,737","10,509","3,22M","2,35%"
02/02/2012,"10,810","10,810","10,907","10,771","825,03K","0,68%"
03/02/2012,"10,936","10,761","10,980","10,645","1,37M","1,17%"
06/02/2012,"10,815","10,955","10,955","10,636","753,47K","-1,11%"
07/02/2012,"10,955","10,887","10,955","10,723","1,01M","1,29%"
08/02/2012,"10,829","10,965","11,043","10,820","615,01K","-1,15%"
09/02/2012,"10,810","10,849","10,917","10,771","571,46K","-0,18%"
10/02/2012,"10,728","10,742","10,825","10,621","834,56K","-0,76%"
13/02/2012,"10,626","10,761","10,834","10,587","370,42K","-0,95%"
14/02/2012,"10,432","10,631","10,713","10,374","962,43K","-1,83%"
15/02/2012,"10,316","10,500","10,539","10,306","695,80K","-1,11%"
16/02/2012,"10,214","10,267","10,267","10,122","892,71K","-0,99%"
17/02/2012,"10,320","10,354","10,393","10,151","1,05M","1,04%"
20/02/2012,"10,509","10,480","10,519","10,335","828,97K","1,83%"
21/02/2012,"10,519","10,509","10,558","10,437","466,16K","0,10%"
22/02/2012,"10,519","10,558","10,650","10,519","529,65K","0,00%"
23/02/2012,"10,374","10,490","10,616","10,316","594,03K","-1,38%"
24/02/2012,"10,359","10,330","10,495","10,248","598,37K","-0,14%"
27/02/2012,"10,277","10,597","10,597","10,214","1,01M","-0,79%"
28/02/2012,"10,412","10,277","10,422","10,248","551,59K","1,31%"
29/02/2012,"10,388","10,451","10,529","9,937","1,26M","-0,23%"
01/03/2012,"10,519","10,374","10,592","10,209","1,78M","1,26%"
02/03/2012,"10,509","10,519","10,606","10,485","452,23K","-0,10%"
05/03/2012,"10,350","10,427","10,519","10,301","924,98K","-1,51%"
06/03/2012,"9,976","10,325","10,369","9,957","1,32M","-3,61%"
07/03/2012,"9,729","9,816","9,908","9,640","1,38M","-2,48%"
08/03/2012,"9,962","9,782","9,962","9,773","719,51K","2,39%"
09/03/2012,"10,000","9,996","10,044","9,879","471,43K","0,38%"
12/03/2012,"9,865","10,000","10,068","9,850","674,45K","-1,35%"
13/03/2012,"10,190","9,957","10,228","9,865","660,06K","3,29%"
14/03/2012,"10,146","10,267","10,354","10,092","750,90K","-0,43%"
15/03/2012,"10,219","10,112","10,219","10,025","569,67K","0,72%"
16/03/2012,"10,194","10,190","10,262","10,097","482,23K","-0,24%"
19/03/2012,"10,277","10,190","10,291","10,112","319,94K","0,81%"
20/03/2012,"10,092","10,277","10,282","10,044","504,65K","-1,80%"
21/03/2012,"9,996","10,156","10,214","9,874","478,57K","-0,95%"
22/03/2012,"9,609","9,942","9,962","9,545","969,91K","-3,87%"
23/03/2012,"9,729","9,598","9,734","9,550","778,80K","1,25%"
26/03/2012,"9,650","9,734","9,831","9,647","582,39K","-0,81%"
27/03/2012,"9,538","9,714","9,802","9,445","827,30K","-1,16%"
28/03/2012,"9,181","9,438","9,580","9,118","1,36M","-3,74%"
29/03/2012,"9,221","9,167","9,304","9,123","920,68K","0,44%"
30/03/2012,"9,343","9,259","9,440","9,234","636,33K","1,32%"
02/04/2012,"9,247","9,278","9,315","9,092","743,95K","-1,03%"
03/04/2012,"9,104","9,167","9,258","9,095","808,71K","-1,55%"
04/04/2012,"8,820","9,065","9,117","8,793","831,14K","-3,12%"
05/04/2012,"8,977","8,822","8,997","8,747","566,66K","1,78%"
10/04/2012,"8,520","8,726","8,879","8,504","1,58M","-5,09%"
11/04/2012,"8,764","8,517","8,815","8,515","1,16M","2,86%"
12/04/2012,"8,762","8,764","8,842","8,543","1,65M","-0,02%"
13/04/2012,"8,694","8,767","9,016","8,632","986,38K","-0,78%"
16/04/2012,"8,581","8,624","8,794","8,512","855,17K","-1,30%"
17/04/2012,"9,167","8,629","9,193","8,542","1,42M","6,83%"
18/04/2012,"8,822","9,138","9,139","8,822","944,74K","-3,76%"
19/04/2012,"8,751","8,925","8,939","8,656","1,02M","-0,80%"
20/04/2012,"8,922","8,818","8,987","8,619","1,43M","1,95%"
23/04/2012,"8,566","8,805","8,820","8,512","748,54K","-3,99%"
24/04/2012,"8,687","8,600","8,726","8,533","866,55K","1,41%"
25/04/2012,"9,035","8,672","9,046","8,672","768,23K","4,01%"
26/04/2012,"8,943","9,171","9,171","8,790","789,16K","-1,02%"
27/04/2012,"9,097","8,706","9,133","8,677","584,43K","1,72%"
30/04/2012,"8,903","9,110","9,152","8,878","446,50K","-2,13%"
02/05/2012,"8,550","9,036","9,036","8,491","784,26K","-3,96%"
03/05/2012,"8,556","8,716","8,722","8,503","661,05K","0,07%"
04/05/2012,"8,150","8,483","8,590","8,095","1,07M","-4,75%"
07/05/2012,"8,298","7,979","8,375","7,921","757,95K","1,82%"
08/05/2012,"8,105","8,233","8,309","8,057","702,28K","-2,33%"
09/05/2012,"8,354","8,091","8,431","7,979","1,49M","3,07%"
10/05/2012,"8,616","8,435","8,753","8,311","1,32M","3,14%"
11/05/2012,"8,619","8,632","8,633","8,406","348,22K","0,03%"
14/05/2012,"8,444","8,584","8,584","8,357","630,32K","-2,03%"
15/05/2012,"8,278","8,541","8,655","8,201","546,36K","-1,97%"
16/05/2012,"8,197","8,168","8,348","8,009","627,19K","-0,98%"
17/05/2012,"8,121","8,181","8,231","7,969","545,24K","-0,93%"
18/05/2012,"8,192","7,950","8,274","7,950","779,44K","0,87%"
21/05/2012,"8,221","8,152","8,397","8,114","649,20K","0,35%"
22/05/2012,"8,400","8,240","8,448","8,212","502,57K","2,18%"
23/05/2012,"8,191","8,425","8,425","8,127","590,78K","-2,49%"
24/05/2012,"8,166","8,204","8,264","8,091","527,56K","-0,31%"
25/05/2012,"8,157","8,124","8,293","8,057","274,49K","-0,11%"
28/05/2012,"8,173","8,294","8,347","8,127","218,48K","0,20%"
29/05/2012,"8,134","8,162","8,306","8,124","467,51K","-0,48%"
30/05/2012,"7,931","8,057","8,145","7,871","562,13K","-2,50%"
31/05/2012,"7,782","7,940","8,065","7,689","927,60K","-1,88%"
01/06/2012,"7,907","7,708","7,940","7,708","563,28K","1,61%"
04/06/2012,"8,251","7,809","8,299","7,809","748,55K","4,35%"
05/06/2012,"8,400","8,252","8,587","8,252","670,80K","1,81%"
06/06/2012,"8,560","8,629","8,629","8,432","605,33K","1,90%"
07/06/2012,"8,411","8,629","8,697","8,389","985,30K","-1,74%"
08/06/2012,"8,366","8,458","8,458","8,251","518,92K","-0,54%"
11/06/2012,"8,139","8,629","8,687","8,124","887,27K","-2,71%"
12/06/2012,"7,895","8,087","8,143","7,859","1,11M","-3,00%"
13/06/2012,"7,815","7,895","7,960","7,742","1,07M","-1,01%"
14/06/2012,"7,661","7,727","7,825","7,562","1,47M","-1,97%"
15/06/2012,"7,804","7,698","7,824","7,562","3,29M","1,87%"
18/06/2012,"7,891","7,947","7,968","7,692","1,09M","1,11%"
19/06/2012,"8,051","7,867","8,073","7,815","1,09M","2,03%"
20/06/2012,"8,105","8,089","8,163","8,018","640,67K","0,67%"
21/06/2012,"8,185","8,015","8,302","7,956","790,22K","0,99%"
22/06/2012,"8,057","8,056","8,231","8,045","643,16K","-1,56%"
25/06/2012,"7,816","8,047","8,136","7,804","609,77K","-2,99%"
26/06/2012,"7,772","7,786","7,914","7,732","544,61K","-0,56%"
27/06/2012,"7,844","7,786","7,909","7,659","839,44K","0,93%"
28/06/2012,"7,950","7,834","7,968","7,717","470,68K","1,35%"
29/06/2012,"8,549","8,190","8,570","8,081","1,66M","7,53%"
02/07/2012,"8,739","8,503","8,764","8,464","815,40K","2,22%"
03/07/2012,"8,825","8,734","8,825","8,711","612,36K","0,98%"
04/07/2012,"8,644","8,854","8,854","8,626","772,39K","-2,05%"
05/07/2012,"8,397","8,580","8,597","8,352","651,96K","-2,86%"
06/07/2012,"8,276","8,374","8,417","8,237","539,50K","-1,44%"
09/07/2012,"8,185","8,260","8,338","8,087","653,23K","-1,10%"
10/07/2012,"8,224","8,196","8,318","8,096","603,64K","0,48%"
11/07/2012,"8,251","8,144","8,323","8,144","276,62K","0,33%"
12/07/2012,"8,095","8,163","8,309","8,057","408,07K","-1,89%"
